date,lat,lon,estimated_ndvi,vegetation_category
2024-06-14,35.4903,45.5156,0.375,Moderate Vegetation
2024-06-14,35.4903,45.5251,0.78,Dense Vegetation
2024-06-14,35.4903,45.5346,0.585,Moderate Vegetation
2024-06-14,35.4903,45.5441,0.585,Moderate Vegetation
2024-06-14,35.4903,45.5536,0.463,Moderate Vegetation
2024-06-14,35.4903,45.5631,0.432,Moderate Vegetation
2024-06-14,35.4903,45.5726,0.287,Sparse Vegetation
2024-06-14,35.4903,45.5821,0.425,Moderate Vegetation
2024-06-14,35.4903,45.5915,0.359,Moderate Vegetation
2024-06-14,35.4903,45.601,0.526,Moderate Vegetation
2024-06-14,35.4903,45.6105,0.362,Moderate Vegetation
2024-06-14,35.4903,45.62,0.461,Moderate Vegetation
2024-06-14,35.4985,45.25,0.523,Moderate Vegetation
2024-06-14,35.4985,45.2595,0.381,Moderate Vegetation
2024-06-14,35.4985,45.269,0.525,Moderate Vegetation
2024-06-14,35.4985,45.2785,0.448,Moderate Vegetation
2024-06-14,35.4985,45.2879,0.451,Moderate Vegetation
2024-06-14,35.4985,45.2974,0.558,Moderate Vegetation
2024-06-14,35.4985,45.3069,0.502,Moderate Vegetation
2024-06-14,35.4985,45.3164,0.479,Moderate Vegetation
2024-06-14,35.4985,45.3259,0.508,Moderate Vegetation
2024-06-14,35.4985,45.3354,0.5,Moderate Vegetation
2024-06-14,35.4985,45.3449,0.715,Dense Vegetation
2024-06-14,35.4985,45.3544,0.514,Moderate Vegetation
2024-06-14,35.4985,45.3638,0.51,Moderate Vegetation
2024-06-14,35.4985,45.3733,0.492,Moderate Vegetation
2024-06-14,35.4985,45.3828,0.614,Dense Vegetation
2024-06-14,35.4985,45.3923,0.575,Moderate Vegetation
2024-06-14,35.4985,45.4018,0.534,Moderate Vegetation
2024-06-14,35.4985,45.4113,0.691,Dense Vegetation
2024-06-14,35.4985,45.4208,0.494,Moderate Vegetation
2024-06-14,35.4985,45.4303,0.734,Dense Vegetation
2024-06-14,35.4985,45.4397,0.757,Dense Vegetation
2024-06-14,35.4985,45.4492,0.68,Dense Vegetation
2024-06-14,35.4985,45.4587,0.867,Dense Vegetation
2024-06-14,35.4985,45.4682,0.575,Moderate Vegetation
2024-06-14,35.4985,45.4777,0.478,Moderate Vegetation
2024-06-14,35.4985,45.4872,0.553,Moderate Vegetation
2024-06-14,35.4985,45.4967,0.542,Moderate Vegetation
2024-06-14,35.4985,45.5062,0.541,Moderate Vegetation
2024-06-14,35.4985,45.5156,0.372,Moderate Vegetation
2024-06-14,35.4985,45.5251,0.6,Dense Vegetation
2024-06-14,35.4985,45.5346,0.457,Moderate Vegetation
2024-06-14,35.4985,45.5441,0.515,Moderate Vegetation
2024-06-14,35.4985,45.5536,0.534,Moderate Vegetation
2024-06-14,35.4985,45.5631,0.512,Moderate Vegetation
2024-06-14,35.4985,45.5726,0.394,Moderate Vegetation
2024-06-14,35.4985,45.5821,0.457,Moderate Vegetation
2024-06-14,35.4985,45.5915,0.419,Moderate Vegetation
2024-06-14,35.4985,45.601,0.487,Moderate Vegetation
2024-06-14,35.4985,45.6105,0.417,Moderate Vegetation
2024-06-14,35.4985,45.62,0.35,Moderate Vegetation
2024-06-14,35.5067,45.25,0.362,Moderate Vegetation
2024-06-14,35.5067,45.2595,0.399,Moderate Vegetation
2024-06-14,35.5067,45.269,0.569,Moderate Vegetation
2024-06-14,35.5067,45.2785,0.599,Moderate Vegetation
2024-06-14,35.5067,45.2879,0.571,Moderate Vegetation
2024-06-14,35.5067,45.2974,0.479,Moderate Vegetation
2024-06-14,35.5067,45.3069,0.535,Moderate Vegetation
2024-06-14,35.5067,45.3164,0.313,Moderate Vegetation
2024-06-14,35.5067,45.3259,0.546,Moderate Vegetation
2024-06-14,35.5067,45.3354,0.483,Moderate Vegetation
2024-06-14,35.5067,45.3449,0.427,Moderate Vegetation
2024-06-14,35.5067,45.3544,0.545,Moderate Vegetation
2024-06-14,35.5067,45.3638,0.62,Dense Vegetation
2024-06-14,35.5067,45.3733,0.496,Moderate Vegetation
2024-06-14,35.5067,45.3828,0.835,Dense Vegetation
2024-06-14,35.5067,45.3923,0.593,Moderate Vegetation
2024-06-14,35.5067,45.4018,0.536,Moderate Vegetation
2024-06-14,35.5067,45.4113,0.555,Moderate Vegetation
2024-06-14,35.5067,45.4208,0.653,Dense Vegetation
2024-06-14,35.5067,45.4303,0.589,Moderate Vegetation
2024-06-14,35.5067,45.4397,0.689,Dense Vegetation
2024-06-14,35.5067,45.4492,0.608,Dense Vegetation
2024-06-14,35.5067,45.4587,0.502,Moderate Vegetation
2024-06-14,35.5067,45.4682,0.727,Dense Vegetation
2024-06-14,35.5067,45.4777,0.709,Dense Vegetation
2024-06-14,35.5067,45.4872,0.533,Moderate Vegetation
2024-06-14,35.5067,45.4967,0.533,Moderate Vegetation
2024-06-14,35.5067,45.5062,0.657,Dense Vegetation
2024-06-14,35.5067,45.5156,0.396,Moderate Vegetation
2024-06-14,35.5067,45.5251,0.691,Dense Vegetation
2024-06-14,35.5067,45.5346,0.452,Moderate Vegetation
2024-06-14,35.5067,45.5441,0.586,Moderate Vegetation
2024-06-14,35.5067,45.5536,0.453,Moderate Vegetation
2024-06-14,35.5067,45.5631,0.368,Moderate Vegetation
2024-06-14,35.5067,45.5726,0.335,Moderate Vegetation
2024-06-14,35.5067,45.5821,0.335,Moderate Vegetation
2024-06-14,35.5067,45.5915,0.428,Moderate Vegetation
2024-06-14,35.5067,45.601,0.282,Sparse Vegetation
2024-06-14,35.5067,45.6105,0.411,Moderate Vegetation
2024-06-14,35.5067,45.62,0.47,Moderate Vegetation
2024-06-14,35.5149,45.25,0.418,Moderate Vegetation
2024-06-14,35.5149,45.2595,0.389,Moderate Vegetation
2024-06-14,35.5149,45.269,0.633,Dense Vegetation
2024-06-14,35.5149,45.2785,0.541,Moderate Vegetation
2024-06-14,35.5149,45.2879,0.545,Moderate Vegetation
2024-06-14,35.5149,45.2974,0.647,Dense Vegetation
2024-06-14,35.5149,45.3069,0.493,Moderate Vegetation
2024-06-14,35.5149,45.3164,0.365,Moderate Vegetation
2024-06-14,35.5149,45.3259,0.466,Moderate Vegetation
2024-06-14,35.5149,45.3354,0.485,Moderate Vegetation
2024-06-14,35.5149,45.3449,0.677,Dense Vegetation
2024-06-14,35.5149,45.3544,0.429,Moderate Vegetation
2024-06-14,35.5149,45.3638,0.57,Moderate Vegetation
2024-06-14,35.5149,45.3733,0.591,Moderate Vegetation
2024-06-14,35.5149,45.3828,0.819,Dense Vegetation
2024-06-14,35.5149,45.3923,0.61,Dense Vegetation
2024-06-14,35.5149,45.4018,0.437,Moderate Vegetation
2024-06-14,35.5149,45.4113,0.649,Dense Vegetation
2024-06-14,35.5149,45.4208,0.637,Dense Vegetation
2024-06-14,35.5149,45.4303,0.573,Moderate Vegetation
2024-06-14,35.5149,45.4397,0.546,Moderate Vegetation
2024-06-14,35.5149,45.4492,0.54,Moderate Vegetation
2024-06-14,35.5149,45.4587,0.601,Dense Vegetation
2024-06-14,35.5149,45.4682,0.583,Moderate Vegetation
2024-06-14,35.5149,45.4777,0.696,Dense Vegetation
2024-06-14,35.5149,45.4872,0.66,Dense Vegetation
2024-06-14,35.5149,45.4967,0.56,Moderate Vegetation
2024-06-14,35.5149,45.5062,0.515,Moderate Vegetation
2024-06-14,35.5149,45.5156,0.53,Moderate Vegetation
2024-06-14,35.5149,45.5251,0.619,Dense Vegetation
2024-06-14,35.5149,45.5346,0.589,Moderate Vegetation
2024-06-14,35.5149,45.5441,0.592,Moderate Vegetation
2024-06-14,35.5149,45.5536,0.601,Dense Vegetation
2024-06-14,35.5149,45.5631,0.433,Moderate Vegetation
2024-06-14,35.5149,45.5726,0.624,Dense Vegetation
2024-06-14,35.5149,45.5821,0.554,Moderate Vegetation
2024-06-14,35.5149,45.5915,0.635,Dense Vegetation
2024-06-14,35.5149,45.601,0.319,Moderate Vegetation
2024-06-14,35.5149,45.6105,0.229,Sparse Vegetation
2024-06-14,35.5149,45.62,0.421,Moderate Vegetation
2024-06-14,35.5231,45.25,0.525,Moderate Vegetation
2024-06-14,35.5231,45.2595,0.305,Moderate Vegetation
2024-06-14,35.5231,45.269,0.423,Moderate Vegetation
2024-06-14,35.5231,45.2785,0.277,Sparse Vegetation
2024-06-14,35.5231,45.2879,0.388,Moderate Vegetation
2024-06-14,35.5231,45.2974,0.555,Moderate Vegetation
2024-06-14,35.5231,45.3069,0.554,Moderate Vegetation
2024-06-14,35.5231,45.3164,0.471,Moderate Vegetation
2024-06-14,35.5231,45.3259,0.67,Dense Vegetation
2024-06-14,35.5231,45.3354,0.64,Dense Vegetation
2024-06-14,35.5231,45.3449,0.638,Dense Vegetation
2024-06-14,35.5231,45.3544,0.595,Moderate Vegetation
2024-06-14,35.5231,45.3638,0.532,Moderate Vegetation
2024-06-14,35.5231,45.3733,0.586,Moderate Vegetation
2024-06-14,35.5231,45.3828,0.543,Moderate Vegetation
2024-06-14,35.5231,45.3923,0.674,Dense Vegetation
2024-06-14,35.5231,45.4018,0.703,Dense Vegetation
2024-06-14,35.5231,45.4113,0.569,Moderate Vegetation
2024-06-14,35.5231,45.4208,0.593,Moderate Vegetation
2024-06-14,35.5231,45.4303,0.59,Moderate Vegetation
2024-06-14,35.5231,45.4397,0.781,Dense Vegetation
2024-06-14,35.5231,45.4492,0.629,Dense Vegetation
2024-06-14,35.5231,45.4587,0.668,Dense Vegetation
2024-06-14,35.5231,45.4682,0.693,Dense Vegetation
2024-06-14,35.5231,45.4777,0.517,Moderate Vegetation
2024-06-14,35.5231,45.4872,0.765,Dense Vegetation
2024-06-14,35.5231,45.4967,0.48,Moderate Vegetation
2024-06-14,35.5231,45.5062,0.53,Moderate Vegetation
2024-06-14,35.5231,45.5156,0.431,Moderate Vegetation
2024-06-14,35.5231,45.5251,0.524,Moderate Vegetation
2024-06-14,35.5231,45.5346,0.369,Moderate Vegetation
2024-06-14,35.5231,45.5441,0.524,Moderate Vegetation
2024-06-14,35.5231,45.5536,0.302,Moderate Vegetation
2024-06-14,35.5231,45.5631,0.558,Moderate Vegetation
2024-06-14,35.5231,45.5726,0.499,Moderate Vegetation
2024-06-14,35.5231,45.5821,0.457,Moderate Vegetation
2024-06-14,35.5231,45.5915,0.427,Moderate Vegetation
2024-06-14,35.5231,45.601,0.293,Sparse Vegetation
2024-06-14,35.5231,45.6105,0.367,Moderate Vegetation
2024-06-14,35.5231,45.62,0.376,Moderate Vegetation
2024-06-14,35.5313,45.25,0.445,Moderate Vegetation
2024-06-14,35.5313,45.2595,0.45,Moderate Vegetation
2024-06-14,35.5313,45.269,0.53,Moderate Vegetation
2024-06-14,35.5313,45.2785,0.601,Dense Vegetation
2024-06-14,35.5313,45.2879,0.418,Moderate Vegetation
2024-06-14,35.5313,45.2974,0.641,Dense Vegetation
2024-06-14,35.5313,45.3069,0.476,Moderate Vegetation
2024-06-14,35.5313,45.3164,0.516,Moderate Vegetation
2024-06-14,35.5313,45.3259,0.488,Moderate Vegetation
2024-06-14,35.5313,45.3354,0.775,Dense Vegetation
2024-06-14,35.5313,45.3449,0.587,Moderate Vegetation
2024-06-14,35.5313,45.3544,0.662,Dense Vegetation
2024-06-14,35.5313,45.3638,0.68,Dense Vegetation
2024-06-14,35.5313,45.3733,0.595,Moderate Vegetation
2024-06-14,35.5313,45.3828,0.516,Moderate Vegetation
2024-06-14,35.5313,45.3923,0.598,Moderate Vegetation
2024-06-14,35.5313,45.4018,0.79,Dense Vegetation
2024-06-14,35.5313,45.4113,0.686,Dense Vegetation
2024-06-14,35.5313,45.4208,0.846,Dense Vegetation
2024-06-14,35.5313,45.4303,0.808,Dense Vegetation
2024-06-14,35.5313,45.4397,0.743,Dense Vegetation
2024-06-14,35.5313,45.4492,0.768,Dense Vegetation
2024-06-14,35.5313,45.4587,0.592,Moderate Vegetation
2024-06-14,35.5313,45.4682,0.563,Moderate Vegetation
2024-06-14,35.5313,45.4777,0.449,Moderate Vegetation
2024-06-14,35.5313,45.4872,0.711,Dense Vegetation
2024-06-14,35.5313,45.4967,0.508,Moderate Vegetation
2024-06-14,35.5313,45.5062,0.543,Moderate Vegetation
2024-06-14,35.5313,45.5156,0.591,Moderate Vegetation
2024-06-14,35.5313,45.5251,0.558,Moderate Vegetation
2024-06-14,35.5313,45.5346,0.532,Moderate Vegetation
2024-06-14,35.5313,45.5441,0.574,Moderate Vegetation
2024-06-14,35.5313,45.5536,0.553,Moderate Vegetation
2024-06-14,35.5313,45.5631,0.487,Moderate Vegetation
2024-06-14,35.5313,45.5726,0.487,Moderate Vegetation
2024-06-14,35.5313,45.5821,0.364,Moderate Vegetation
2024-06-14,35.5313,45.5915,0.33,Moderate Vegetation
2024-06-14,35.5313,45.601,0.369,Moderate Vegetation
2024-06-14,35.5313,45.6105,0.352,Moderate Vegetation
2024-06-14,35.5313,45.62,0.362,Moderate Vegetation
2024-06-14,35.5395,45.25,0.386,Moderate Vegetation
2024-06-14,35.5395,45.2595,0.483,Moderate Vegetation
2024-06-14,35.5395,45.269,0.42,Moderate Vegetation
2024-06-14,35.5395,45.2785,0.449,Moderate Vegetation
2024-06-14,35.5395,45.2879,0.504,Moderate Vegetation
2024-06-14,35.5395,45.2974,0.629,Dense Vegetation
2024-06-14,35.5395,45.3069,0.569,Moderate Vegetation
2024-06-14,35.5395,45.3164,0.593,Moderate Vegetation
2024-06-14,35.5395,45.3259,0.709,Dense Vegetation
2024-06-14,35.5395,45.3354,0.265,Sparse Vegetation
2024-06-14,35.5395,45.3449,0.464,Moderate Vegetation
2024-06-14,35.5395,45.3544,0.577,Moderate Vegetation
2024-06-14,35.5395,45.3638,0.626,Dense Vegetation
2024-06-14,35.5395,45.3733,0.651,Dense Vegetation
2024-06-14,35.5395,45.3828,0.579,Moderate Vegetation
2024-06-14,35.5395,45.3923,0.642,Dense Vegetation
2024-06-14,35.5395,45.4018,0.649,Dense Vegetation
2024-06-14,35.5395,45.4113,0.306,Moderate Vegetation
2024-06-14,35.5395,45.4208,0.687,Dense Vegetation
2024-06-14,35.5395,45.4303,0.704,Dense Vegetation
2024-06-14,35.5395,45.4397,0.613,Dense Vegetation
2024-06-14,35.5395,45.4492,0.632,Dense Vegetation
2024-06-14,35.5395,45.4587,0.739,Dense Vegetation
2024-06-14,35.5395,45.4682,0.647,Dense Vegetation
2024-06-14,35.5395,45.4777,0.707,Dense Vegetation
2024-06-14,35.5395,45.4872,0.756,Dense Vegetation
2024-06-14,35.5395,45.4967,0.539,Moderate Vegetation
2024-06-14,35.5395,45.5062,0.698,Dense Vegetation
2024-06-14,35.5395,45.5156,0.46,Moderate Vegetation
2024-06-14,35.5395,45.5251,0.529,Moderate Vegetation
2024-06-14,35.5395,45.5346,0.729,Dense Vegetation
2024-06-14,35.5395,45.5441,0.546,Moderate Vegetation
2024-06-14,35.5395,45.5536,0.634,Dense Vegetation
2024-06-14,35.5395,45.5631,0.466,Moderate Vegetation
2024-06-14,35.5395,45.5726,0.564,Moderate Vegetation
2024-06-14,35.5395,45.5821,0.559,Moderate Vegetation
2024-06-14,35.5395,45.5915,0.443,Moderate Vegetation
2024-06-14,35.5395,45.601,0.572,Moderate Vegetation
2024-06-14,35.5395,45.6105,0.46,Moderate Vegetation
2024-06-14,35.5395,45.62,0.337,Moderate Vegetation
2024-06-14,35.5477,45.25,0.403,Moderate Vegetation
2024-06-14,35.5477,45.2595,0.216,Sparse Vegetation
2024-06-14,35.5477,45.269,0.556,Moderate Vegetation
2024-06-14,35.5477,45.2785,0.593,Moderate Vegetation
2024-06-14,35.5477,45.2879,0.409,Moderate Vegetation
2024-06-14,35.5477,45.2974,0.554,Moderate Vegetation
2024-06-14,35.5477,45.3069,0.413,Moderate Vegetation
2024-06-14,35.5477,45.3164,0.518,Moderate Vegetation
2024-06-14,35.5477,45.3259,0.616,Dense Vegetation
2024-06-14,35.5477,45.3354,0.442,Moderate Vegetation
2024-06-14,35.5477,45.3449,0.459,Moderate Vegetation
2024-06-14,35.5477,45.3544,0.576,Moderate Vegetation
2024-06-14,35.5477,45.3638,0.52,Moderate Vegetation
2024-06-14,35.5477,45.3733,0.442,Moderate Vegetation
2024-06-14,35.5477,45.3828,0.649,Dense Vegetation
2024-06-14,35.5477,45.3923,0.547,Moderate Vegetation
2024-06-14,35.5477,45.4018,0.762,Dense Vegetation
2024-06-14,35.5477,45.4113,0.673,Dense Vegetation
2024-06-14,35.5477,45.4208,0.781,Dense Vegetation
2024-06-14,35.5477,45.4303,0.756,Dense Vegetation
2024-06-14,35.5477,45.4397,0.77,Dense Vegetation
2024-06-14,35.5477,45.4492,0.758,Dense Vegetation
2024-06-14,35.5477,45.4587,0.774,Dense Vegetation
2024-06-14,35.5477,45.4682,0.783,Dense Vegetation
2024-06-14,35.5477,45.4777,0.686,Dense Vegetation
2024-06-14,35.5477,45.4872,0.681,Dense Vegetation
2024-06-14,35.5477,45.4967,0.55,Moderate Vegetation
2024-06-14,35.5477,45.5062,0.632,Dense Vegetation
2024-06-14,35.5477,45.5156,0.624,Dense Vegetation
2024-06-14,35.5477,45.5251,0.633,Dense Vegetation
2024-06-14,35.5477,45.5346,0.565,Moderate Vegetation
2024-06-14,35.5477,45.5441,0.528,Moderate Vegetation
2024-06-14,35.5477,45.5536,0.57,Moderate Vegetation
2024-06-14,35.5477,45.5631,0.525,Moderate Vegetation
2024-06-14,35.5477,45.5726,0.553,Moderate Vegetation
2024-06-14,35.5477,45.5821,0.395,Moderate Vegetation
2024-06-14,35.5477,45.5915,0.496,Moderate Vegetation
2024-06-14,35.5477,45.601,0.54,Moderate Vegetation
2024-06-14,35.5477,45.6105,0.363,Moderate Vegetation
2024-06-14,35.5477,45.62,0.569,Moderate Vegetation
2024-06-14,35.5559,45.25,0.31,Moderate Vegetation
2024-06-14,35.5559,45.2595,0.504,Moderate Vegetation
2024-06-14,35.5559,45.269,0.473,Moderate Vegetation
2024-06-14,35.5559,45.2785,0.536,Moderate Vegetation
2024-06-14,35.5559,45.2879,0.484,Moderate Vegetation
2024-06-14,35.5559,45.2974,0.357,Moderate Vegetation
2024-06-14,35.5559,45.3069,0.555,Moderate Vegetation
2024-06-14,35.5559,45.3164,0.652,Dense Vegetation
2024-06-14,35.5559,45.3259,0.677,Dense Vegetation
2024-06-14,35.5559,45.3354,0.653,Dense Vegetation
2024-06-14,35.5559,45.3449,0.616,Dense Vegetation
2024-06-14,35.5559,45.3544,0.55,Moderate Vegetation
2024-06-14,35.5559,45.3638,0.651,Dense Vegetation
2024-06-14,35.5559,45.3733,0.659,Dense Vegetation
2024-06-14,35.5559,45.3828,0.657,Dense Vegetation
2024-06-14,35.5559,45.3923,0.686,Dense Vegetation
2024-06-14,35.5559,45.4018,0.704,Dense Vegetation
2024-06-14,35.5559,45.4113,0.521,Moderate Vegetation
2024-06-14,35.5559,45.4208,0.619,Dense Vegetation
2024-06-14,35.5559,45.4303,0.709,Dense Vegetation
2024-06-14,35.5559,45.4397,0.748,Dense Vegetation
2024-06-14,35.5559,45.4492,0.56,Moderate Vegetation
2024-06-14,35.5559,45.4587,0.52,Moderate Vegetation
2024-06-14,35.5559,45.4682,0.637,Dense Vegetation
2024-06-14,35.5559,45.4777,0.688,Dense Vegetation
2024-06-14,35.5559,45.4872,0.713,Dense Vegetation
2024-06-14,35.5559,45.4967,0.59,Moderate Vegetation
2024-06-14,35.5559,45.5062,0.457,Moderate Vegetation
2024-06-14,35.5559,45.5156,0.638,Dense Vegetation
2024-06-14,35.5559,45.5251,0.37,Moderate Vegetation
2024-06-14,35.5559,45.5346,0.542,Moderate Vegetation
2024-06-14,35.5559,45.5441,0.561,Moderate Vegetation
2024-06-14,35.5559,45.5536,0.295,Sparse Vegetation
2024-06-14,35.5559,45.5631,0.576,Moderate Vegetation
2024-06-14,35.5559,45.5726,0.482,Moderate Vegetation
2024-06-14,35.5559,45.5821,0.431,Moderate Vegetation
2024-06-14,35.5559,45.5915,0.521,Moderate Vegetation
2024-06-14,35.5559,45.601,0.186,Sparse Vegetation
2024-06-14,35.5559,45.6105,0.45,Moderate Vegetation
2024-06-14,35.5559,45.62,0.357,Moderate Vegetation
2024-06-14,35.5641,45.25,0.447,Moderate Vegetation
2024-06-14,35.5641,45.2595,0.509,Moderate Vegetation
2024-06-14,35.5641,45.269,0.513,Moderate Vegetation
2024-06-14,35.5641,45.2785,0.404,Moderate Vegetation
2024-06-14,35.5641,45.2879,0.657,Dense Vegetation
2024-06-14,35.5641,45.2974,0.437,Moderate Vegetation
2024-06-14,35.5641,45.3069,0.615,Dense Vegetation
2024-06-14,35.5641,45.3164,0.651,Dense Vegetation
2024-06-14,35.5641,45.3259,0.578,Moderate Vegetation
2024-06-14,35.5641,45.3354,0.51,Moderate Vegetation
2024-06-14,35.5641,45.3449,0.446,Moderate Vegetation
2024-06-14,35.5641,45.3544,0.554,Moderate Vegetation
2024-06-14,35.5641,45.3638,0.564,Moderate Vegetation
2024-06-14,35.5641,45.3733,0.588,Moderate Vegetation
2024-06-14,35.5641,45.3828,0.665,Dense Vegetation
2024-06-14,35.5641,45.3923,0.8,Dense Vegetation
2024-06-14,35.5641,45.4018,0.552,Moderate Vegetation
2024-06-14,35.5641,45.4113,0.618,Dense Vegetation
2024-06-14,35.5641,45.4208,0.537,Moderate Vegetation
2024-06-14,35.5641,45.4303,0.536,Moderate Vegetation
2024-06-14,35.5641,45.4397,0.461,Moderate Vegetation
2024-06-14,35.5641,45.4492,0.674,Dense Vegetation
2024-06-14,35.5641,45.4587,0.486,Moderate Vegetation
2024-06-14,35.5641,45.4682,0.608,Dense Vegetation
2024-06-14,35.5641,45.4777,0.555,Moderate Vegetation
2024-06-14,35.5641,45.4872,0.814,Dense Vegetation
2024-06-14,35.5641,45.4967,0.778,Dense Vegetation
2024-06-14,35.5641,45.5062,0.634,Dense Vegetation
2024-06-14,35.5641,45.5156,0.591,Moderate Vegetation
2024-06-14,35.5641,45.5251,0.423,Moderate Vegetation
2024-06-14,35.5641,45.5346,0.588,Moderate Vegetation
2024-06-14,35.5641,45.5441,0.591,Moderate Vegetation
2024-06-14,35.5641,45.5536,0.546,Moderate Vegetation
2024-06-14,35.5641,45.5631,0.329,Moderate Vegetation
2024-06-14,35.5641,45.5726,0.571,Moderate Vegetation
2024-06-14,35.5641,45.5821,0.36,Moderate Vegetation
2024-06-14,35.5641,45.5915,0.465,Moderate Vegetation
2024-06-14,35.5641,45.601,0.361,Moderate Vegetation
2024-06-14,35.5641,45.6105,0.548,Moderate Vegetation
2024-06-14,35.5641,45.62,0.47,Moderate Vegetation
2024-06-14,35.5723,45.25,0.562,Moderate Vegetation
2024-06-14,35.5723,45.2595,0.548,Moderate Vegetation
2024-06-14,35.5723,45.269,0.532,Moderate Vegetation
2024-06-14,35.5723,45.2785,0.537,Moderate Vegetation
2024-06-14,35.5723,45.2879,0.583,Moderate Vegetation
2024-06-14,35.5723,45.2974,0.537,Moderate Vegetation
2024-06-14,35.5723,45.3069,0.592,Moderate Vegetation
2024-06-14,35.5723,45.3164,0.657,Dense Vegetation
2024-06-14,35.5723,45.3259,0.672,Dense Vegetation
2024-06-14,35.5723,45.3354,0.341,Moderate Vegetation
2024-06-14,35.5723,45.3449,0.627,Dense Vegetation
2024-06-14,35.5723,45.3544,0.641,Dense Vegetation
2024-06-14,35.5723,45.3638,0.661,Dense Vegetation
2024-06-14,35.5723,45.3733,0.63,Dense Vegetation
2024-06-14,35.5723,45.3828,0.826,Dense Vegetation
2024-06-14,35.5723,45.3923,0.484,Moderate Vegetation
2024-06-14,35.5723,45.4018,0.737,Dense Vegetation
2024-06-14,35.5723,45.4113,0.579,Moderate Vegetation
2024-06-14,35.5723,45.4208,0.741,Dense Vegetation
2024-06-14,35.5723,45.4303,0.583,Moderate Vegetation
2024-06-14,35.5723,45.4397,0.747,Dense Vegetation
2024-06-14,35.5723,45.4492,0.655,Dense Vegetation
2024-06-14,35.5723,45.4587,0.7,Dense Vegetation
2024-06-14,35.5723,45.4682,0.75,Dense Vegetation
2024-06-14,35.5723,45.4777,0.565,Moderate Vegetation
2024-06-14,35.5723,45.4872,0.736,Dense Vegetation
2024-06-14,35.5723,45.4967,0.643,Dense Vegetation
2024-06-14,35.5723,45.5062,0.694,Dense Vegetation
2024-06-14,35.5723,45.5156,0.713,Dense Vegetation
2024-06-14,35.5723,45.5251,0.212,Sparse Vegetation
2024-06-14,35.5723,45.5346,0.537,Moderate Vegetation
2024-06-14,35.5723,45.5441,0.417,Moderate Vegetation
2024-06-14,35.5723,45.5536,0.529,Moderate Vegetation
2024-06-14,35.5723,45.5631,0.471,Moderate Vegetation
2024-06-14,35.5723,45.5726,0.424,Moderate Vegetation
2024-06-14,35.5723,45.5821,0.546,Moderate Vegetation
2024-06-14,35.5723,45.5915,0.514,Moderate Vegetation
2024-06-14,35.5723,45.601,0.586,Moderate Vegetation
2024-06-14,35.5723,45.6105,0.501,Moderate Vegetation
2024-06-14,35.5723,45.62,0.631,Dense Vegetation
2024-06-14,35.5805,45.25,0.543,Moderate Vegetation
